20121114018,20130325_130915,2013-3-25 14:20:02,5000, 29.80 ,104,,2013-3-25 14:20:02,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130907,2013-3-25 14:14:10,2000, 11.92 ,104,,2013-3-25 14:14:10,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130898,2013-3-25 13:57:19,20000, 119.20 ,104,,2013-3-25 13:57:19,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130885,2013-3-25 13:45:51,10000, 59.60 ,104,,2013-3-25 13:45:51,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130884,2013-3-25 13:44:52,1800, 10.73 ,104,,2013-3-25 13:44:52,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130880,2013-3-25 13:39:41,1000, 5.96 ,104,,2013-3-25 13:39:41,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130874,2013-3-25 13:30:49,4900, 29.20 ,104,,2013-3-25 13:30:49,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130871,2013-3-25 13:19:59,1000, 5.96 ,104,,2013-3-25 13:19:59,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130869,2013-3-25 13:18:26,2000, 11.92 ,104,,2013-3-25 13:18:26,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130849,2013-3-25 13:00:36,10000, 59.60 ,104,,2013-3-25 13:00:36,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130839,2013-3-25 12:45:26,4378.28, 26.09 ,104,,2013-3-25 12:45:26,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130832,2013-3-25 12:41:25,500, 2.98 ,104,,2013-3-25 12:41:25,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130825,2013-3-25 12:30:24,2000, 11.92 ,104,,2013-3-25 12:30:24,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130820,2013-3-25 12:22:57,2000, 11.92 ,104,,2013-3-25 12:22:57,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130819,2013-3-25 12:21:23,7000, 41.72 ,104,,2013-3-25 12:21:23,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130810,2013-3-25 11:59:17,2000, 11.92 ,104,,2013-3-25 11:59:17,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130806,2013-3-25 11:46:46,5000, 29.80 ,104,,2013-3-25 11:46:46,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130800,2013-3-25 11:40:17,4000, 23.84 ,104,,2013-3-25 11:40:17,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130761,2013-3-25 11:01:13,300, 1.79 ,104,,2013-3-25 11:01:13,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130760,2013-3-25 11:01:12,200, 1.19 ,104,,2013-3-25 11:01:12,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130757,2013-3-25 11:01:06,1000, 5.96 ,104,,2013-3-25 11:01:06,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130756,2013-3-25 11:01:04,3000, 17.88 ,104,,2013-3-25 11:01:04,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130755,2013-3-25 11:01:03,200, 1.19 ,104,,2013-3-25 11:01:03,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130753,2013-3-25 11:01:00,1000, 5.96 ,104,,2013-3-25 11:01:00,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130750,2013-3-25 11:00:54,100, 0.60 ,104,,2013-3-25 11:00:54,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130748,2013-3-25 11:00:50,600, 3.58 ,104,,2013-3-25 11:00:50,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130747,2013-3-25 11:00:48,2000, 11.92 ,104,,2013-3-25 11:00:48,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130741,2013-3-25 11:00:38,300, 1.79 ,104,,2013-3-25 11:00:38,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130740,2013-3-25 11:00:36,300, 1.79 ,104,,2013-3-25 11:00:36,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130739,2013-3-25 11:00:34,300, 1.79 ,104,,2013-3-25 11:00:34,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130736,2013-3-25 11:00:30,200, 1.19 ,104,,2013-3-25 11:00:30,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130735,2013-3-25 11:00:29,150, 0.89 ,104,,2013-3-25 11:00:29,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130734,2013-3-25 11:00:28,150, 0.89 ,104,,2013-3-25 11:00:28,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130733,2013-3-25 11:00:26,150, 0.89 ,104,,2013-3-25 11:00:26,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130731,2013-3-25 11:00:23,600, 3.58 ,104,,2013-3-25 11:00:23,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130727,2013-3-25 10:56:11,9000, 53.64 ,104,,2013-3-25 10:56:11,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130719,2013-3-25 10:43:05,100, 0.60 ,104,,2013-3-25 10:43:05,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130718,2013-3-25 10:42:09,100, 0.60 ,104,,2013-3-25 10:42:09,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130713,2013-3-25 10:38:36,1000, 5.96 ,104,,2013-3-25 10:38:36,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130711,2013-3-25 10:32:41,1500, 8.94 ,104,,2013-3-25 10:32:41,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130699,2013-3-25 10:17:23,3000, 17.88 ,104,,2013-3-25 10:17:23,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130695,2013-3-25 10:15:59,10000, 59.60 ,104,,2013-3-25 10:15:59,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130687,2013-3-25 10:01:51,100, 0.60 ,104,,2013-3-25 10:01:51,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130686,2013-3-25 10:01:08,10000, 59.60 ,104,,2013-3-25 10:01:08,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130682,2013-3-25 9:56:01,1000, 5.96 ,104,,2013-3-25 9:56:01,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130671,2013-3-25 9:52:50,100, 0.60 ,104,,2013-3-25 9:52:50,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130668,2013-3-25 9:52:41,1000, 5.96 ,104,,2013-3-25 9:52:41,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130662,2013-3-25 9:52:18,100, 0.60 ,104,,2013-3-25 9:52:18,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130659,2013-3-25 9:52:10,200, 1.19 ,104,,2013-3-25 9:52:10,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130656,2013-3-25 9:51:29,2500, 14.90 ,104,,2013-3-25 9:51:29,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130649,2013-3-25 9:50:30,300, 1.79 ,104,,2013-3-25 9:50:30,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130640,2013-3-25 9:49:31,200, 1.19 ,104,,2013-3-25 9:49:31,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130638,2013-3-25 9:49:24,800, 4.77 ,104,,2013-3-25 9:49:24,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130632,2013-3-25 9:48:27,100, 0.60 ,104,,2013-3-25 9:48:27,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130627,2013-3-25 9:47:10,100, 0.60 ,104,,2013-3-25 9:47:10,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130624,2013-3-25 9:47:03,1000, 5.96 ,104,,2013-3-25 9:47:03,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130623,2013-3-25 9:46:56,200, 1.19 ,104,,2013-3-25 9:46:56,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130605,2013-3-25 9:45:14,100, 0.60 ,104,,2013-3-25 9:45:14,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130604,2013-3-25 9:45:12,100, 0.60 ,104,,2013-3-25 9:45:12,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130603,2013-3-25 9:45:11,100, 0.60 ,104,,2013-3-25 9:45:11,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130602,2013-3-25 9:45:09,200, 1.19 ,104,,2013-3-25 9:45:09,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130597,2013-3-25 9:44:50,1000, 5.96 ,104,,2013-3-25 9:44:50,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130596,2013-3-25 9:44:30,500, 2.98 ,104,,2013-3-25 9:44:30,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130593,2013-3-25 9:43:45,200, 1.19 ,104,,2013-3-25 9:43:45,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130587,2013-3-25 9:42:53,1000, 5.96 ,104,,2013-3-25 9:42:53,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130584,2013-3-25 9:42:30,1000, 5.96 ,104,,2013-3-25 9:42:30,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130575,2013-3-25 9:40:00,5000, 29.80 ,104,,2013-3-25 9:40:00,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130573,2013-3-25 9:39:09,100, 0.60 ,104,,2013-3-25 9:39:09,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130572,2013-3-25 9:38:54,100, 0.60 ,104,,2013-3-25 9:38:54,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130571,2013-3-25 9:38:12,100, 0.60 ,104,,2013-3-25 9:38:12,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130566,2013-3-25 9:37:19,800, 4.77 ,104,,2013-3-25 9:37:19,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130563,2013-3-25 9:36:51,250, 1.49 ,104,,2013-3-25 9:36:51,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130562,2013-3-25 9:36:33,800, 4.77 ,104,,2013-3-25 9:36:33,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130560,2013-3-25 9:36:17,200, 1.19 ,104,,2013-3-25 9:36:17,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130556,2013-3-25 9:36:04,100, 0.60 ,104,,2013-3-25 9:36:04,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130555,2013-3-25 9:36:01,200, 1.19 ,104,,2013-3-25 9:36:01,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130543,2013-3-25 9:34:03,1000, 5.96 ,104,,2013-3-25 9:34:03,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130541,2013-3-25 9:33:50,300, 1.79 ,104,,2013-3-25 9:33:50,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130539,2013-3-25 9:33:42,100, 0.60 ,104,,2013-3-25 9:33:42,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130535,2013-3-25 9:32:02,5000, 29.80 ,104,,2013-3-25 9:32:02,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130514,2013-3-25 9:28:47,200, 1.19 ,104,,2013-3-25 9:28:47,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130513,2013-3-25 9:28:17,150, 0.89 ,104,,2013-3-25 9:28:17,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130512,2013-3-25 9:28:15,300, 1.79 ,104,,2013-3-25 9:28:15,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130510,2013-3-25 9:27:58,150, 0.89 ,104,,2013-3-25 9:27:58,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130508,2013-3-25 9:27:30,200, 1.19 ,104,,2013-3-25 9:27:30,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130498,2013-3-25 9:25:33,1000, 5.96 ,104,,2013-3-25 9:25:33,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130497,2013-3-25 9:25:31,250, 1.49 ,104,,2013-3-25 9:25:31,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130495,2013-3-25 9:25:08,100, 0.60 ,104,,2013-3-25 9:25:08,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130494,2013-3-25 9:25:05,3300, 19.67 ,104,,2013-3-25 9:25:05,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130488,2013-3-25 9:23:22,800, 4.77 ,104,,2013-3-25 9:23:22,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130484,2013-3-25 9:22:57,100, 0.60 ,104,,2013-3-25 9:22:57,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130482,2013-3-25 9:22:42,300, 1.79 ,104,,2013-3-25 9:22:42,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130476,2013-3-25 9:21:18,100, 0.60 ,104,,2013-3-25 9:21:18,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130460,2013-3-25 9:19:04,100, 0.60 ,104,,2013-3-25 9:19:04,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130457,2013-3-25 9:18:48,300, 1.79 ,104,,2013-3-25 9:18:48,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130455,2013-3-25 9:18:31,200, 1.19 ,104,,2013-3-25 9:18:31,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130449,2013-3-25 9:17:23,400, 2.38 ,104,,2013-3-25 9:17:23,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130448,2013-3-25 9:17:22,200, 1.19 ,104,,2013-3-25 9:17:22,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130446,2013-3-25 9:17:17,200, 1.19 ,104,,2013-3-25 9:17:17,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130445,2013-3-25 9:17:15,500, 2.98 ,104,,2013-3-25 9:17:15,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130429,2013-3-25 9:14:44,200, 1.19 ,104,,2013-3-25 9:14:44,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130428,2013-3-25 9:14:26,200, 1.19 ,104,,2013-3-25 9:14:26,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130427,2013-3-25 9:14:21,200, 1.19 ,104,,2013-3-25 9:14:21,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130425,2013-3-25 9:13:48,200, 1.19 ,104,,2013-3-25 9:13:48,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130418,2013-3-25 9:12:32,200, 1.19 ,104,,2013-3-25 9:12:32,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130416,2013-3-25 9:12:21,500, 2.98 ,104,,2013-3-25 9:12:21,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130404,2013-3-25 9:10:38,100, 0.60 ,104,,2013-3-25 9:10:38,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130394,2013-3-25 9:08:17,100, 0.60 ,104,,2013-3-25 9:08:17,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130390,2013-3-25 9:08:00,200, 1.19 ,104,,2013-3-25 9:08:00,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130389,2013-3-25 9:07:58,200, 1.19 ,104,,2013-3-25 9:07:58,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130384,2013-3-25 9:07:25,200, 1.19 ,104,,2013-3-25 9:07:25,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130379,2013-3-25 8:59:14,200, 1.19 ,104,,2013-3-25 8:59:14,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130375,2013-3-25 8:59:14,900, 5.36 ,104,,2013-3-25 8:59:14,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130374,2013-3-25 8:59:14,190, 1.13 ,104,,2013-3-25 8:59:14,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130366,2013-3-25 8:59:07,5200, 30.99 ,104,,2013-3-25 8:59:07,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130364,2013-3-25 8:58:38,475, 2.83 ,104,,2013-3-25 8:58:38,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130363,2013-3-25 8:58:38,200, 1.19 ,104,,2013-3-25 8:58:38,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130357,2013-3-25 8:58:38,850, 5.07 ,104,,2013-3-25 8:58:38,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130356,2013-3-25 8:58:38,270, 1.61 ,104,,2013-3-25 8:58:38,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130354,2013-3-25 8:58:38,100, 0.60 ,104,,2013-3-25 8:58:38,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130349,2013-3-25 8:58:37,100, 0.60 ,104,,2013-3-25 8:58:37,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130346,2013-3-25 8:58:37,100, 0.60 ,104,,2013-3-25 8:58:37,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130345,2013-3-25 8:58:37,200, 1.19 ,104,,2013-3-25 8:58:37,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130341,2013-3-25 8:58:37,200, 1.19 ,104,,2013-3-25 8:58:37,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130340,2013-3-25 8:58:37,200, 1.19 ,104,,2013-3-25 8:58:37,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130339,2013-3-25 8:58:37,200, 1.19 ,104,,2013-3-25 8:58:37,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130335,2013-3-25 8:58:36,200, 1.19 ,104,,2013-3-25 8:58:36,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130334,2013-3-25 8:57:49,30000, 178.80 ,104,,2013-3-25 8:57:49,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130330,2013-3-25 8:40:14,100, 0.60 ,104,,2013-3-25 8:40:14,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130327,2013-3-25 8:37:11,6000, 35.76 ,104,,2013-3-25 8:37:11,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130322,2013-3-25 8:07:03,10000, 59.60 ,104,,2013-3-25 8:07:03,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
20121114018,20130325_130321,2013-3-25 8:06:18,30000, 178.80 ,104,,2013-3-25 8:06:18,2013-3-25 0:00:00,,,1,2013-3-26 10:42:28,
